id,dapp_name,dapp_slug,dapp_category,date,round_name,round,amount,chains,sector,category,category_group,source,lead_investors,other_investors,valuation,defillama_id,created_at
588,Wormhole,wormhole,defi,2023-11-29,Wormhole,Private,225.0,"Acala, Algorand, Aptos, Arbitrum, Aurora, Avalanche, Base, BSC, Celo, Cosmos, Ethereum, Fantom, HydraDX, Injective, Karura, Klaytn, Moonbeam, Near, Oasis, Optimism, Osmosis, Polygon, Polkadot, SEI, Sui, Terra, XPLA","
",Infrastructure,Web3 Infrastructure & Tools,https://x.com/wormholecrypto/status/1729869578963222945?s=20,"Brevan Howard, Coinbase Ventures, Multicoin Capital, Jump Trading, ParaFi Capital, Dialectic, Borderless Capital, Arrington XRP Capital",Gate Ventures,2500.0,1541,2025-11-24 20:09:23.964054
240,Wormhole,wormhole,defi,2023-11-29,Wormhole,Private,225.0,"Acala, Algorand, Aptos, Arbitrum, Aurora, Avalanche, Base, BSC, Celo, Cosmos, Ethereum, Fantom, HydraDX, Injective, Karura, Klaytn, Moonbeam, Near, Oasis, Optimism, Osmosis, Polygon, Polkadot, SEI, Sui, Terra, XPLA","
",Infrastructure,Web3 Infrastructure & Tools,https://x.com/wormholecrypto/status/1729869578963222945?s=20,"Brevan Howard, Coinbase Ventures, Multicoin Capital, Jump Trading, ParaFi Capital, Dialectic, Borderless Capital, Arrington XRP Capital",Gate Ventures,2500.0,1541,2025-09-05 19:28:59.083519
315,Wormhole,wormhole,defi,2023-11-29,Wormhole,Private,225.0,"Acala, Algorand, Aptos, Arbitrum, Aurora, Avalanche, Base, BSC, Celo, Cosmos, Ethereum, Fantom, HydraDX, Injective, Karura, Klaytn, Moonbeam, Near, Oasis, Optimism, Osmosis, Polygon, Polkadot, SEI, Sui, Terra, XPLA","
",Infrastructure,Web3 Infrastructure & Tools,https://x.com/wormholecrypto/status/1729869578963222945?s=20,"Brevan Howard, Coinbase Ventures, Multicoin Capital, Jump Trading, ParaFi Capital, Dialectic, Borderless Capital, Arrington XRP Capital",Gate Ventures,2500.0,1541,2025-09-10 11:32:57.718775
167,Wormhole,wormhole,defi,2023-11-29,Wormhole,Private,225.0,"Acala, Algorand, Aptos, Arbitrum, Aurora, Avalanche, Base, BSC, Celo, Cosmos, Ethereum, Fantom, HydraDX, Injective, Karura, Klaytn, Moonbeam, Near, Oasis, Optimism, Osmosis, Polygon, Polkadot, SEI, Sui, Terra, XPLA","
",Infrastructure,Web3 Infrastructure & Tools,https://x.com/wormholecrypto/status/1729869578963222945?s=20,"Brevan Howard, Coinbase Ventures, Multicoin Capital, Jump Trading, ParaFi Capital, Dialectic, Borderless Capital, Arrington XRP Capital",,2500.0,1541,2025-08-18 15:41:34.486663
507,Wormhole,wormhole,defi,2023-11-29,Wormhole,Private,225.0,"Acala, Algorand, Aptos, Arbitrum, Aurora, Avalanche, Base, BSC, Celo, Cosmos, Ethereum, Fantom, HydraDX, Injective, Karura, Klaytn, Moonbeam, Near, Oasis, Optimism, Osmosis, Polygon, Polkadot, SEI, Sui, Terra, XPLA","
",Infrastructure,Web3 Infrastructure & Tools,https://x.com/wormholecrypto/status/1729869578963222945?s=20,"Brevan Howard, Coinbase Ventures, Multicoin Capital, Jump Trading, ParaFi Capital, Dialectic, Borderless Capital, Arrington XRP Capital",Gate Ventures,2500.0,1541,2025-09-22 10:10:27.870083
587,Wormhole,wormhole,defi,2021-09-21,Portal,,8.5,"Ethereum, Terra, Solana, Near, BSC, Polygon, Avalanche, Celo, Fantom, Oasis, Aptos, Klaytn, Acala, Aurora, Terra2, Moonbeam, Algorand",Portal is a financial services company that trades crypto without putting coins at risk.,DeFi,DeFi & CeFi,,,"AC Capital, Adam Back, Arrington XRP Capital, Autonomy Capital, B21 Capital, Cabin VC, Dubai International Financial Centre, Coinbase Ventures, Craig Sellars, Genblock Capital, Krypital Group, LD Capital, Mike Novogratz",,1541,2025-11-24 20:09:23.964054
506,Wormhole,wormhole,defi,2021-09-21,Portal,,8.5,"Ethereum, Terra, Solana, Near, BSC, Polygon, Avalanche, Celo, Fantom, Oasis, Aptos, Klaytn, Acala, Aurora, Terra2, Moonbeam, Algorand",Portal is a financial services company that trades crypto without putting coins at risk.,DeFi,DeFi & CeFi,,,"AC Capital, Adam Back, Arrington XRP Capital, Autonomy Capital, B21 Capital, Cabin VC, Dubai International Financial Centre, Coinbase Ventures, Craig Sellars, Genblock Capital, Krypital Group, LD Capital, Mike Novogratz",,1541,2025-09-22 10:10:27.870083
166,Wormhole,wormhole,defi,2021-09-21,Portal,,8.5,"Ethereum, Terra, Solana, Near, BSC, Polygon, Avalanche, Celo, Fantom, Oasis, Aptos, Klaytn, Acala, Aurora, Terra2, Moonbeam, Algorand",Portal is a financial services company that trades crypto without putting coins at risk.,DeFi,DeFi & CeFi,,,"AC Capital, Adam Back, Arrington XRP Capital, Autonomy Capital, B21 Capital, Cabin VC, Dubai International Financial Centre, Coinbase Ventures, Craig Sellars, Genblock Capital, Krypital Group, LD Capital, Mike Novogratz",,1541,2025-08-18 15:41:34.486663
314,Wormhole,wormhole,defi,2021-09-21,Portal,,8.5,"Ethereum, Terra, Solana, Near, BSC, Polygon, Avalanche, Celo, Fantom, Oasis, Aptos, Klaytn, Acala, Aurora, Terra2, Moonbeam, Algorand",Portal is a financial services company that trades crypto without putting coins at risk.,DeFi,DeFi & CeFi,,,"AC Capital, Adam Back, Arrington XRP Capital, Autonomy Capital, B21 Capital, Cabin VC, Dubai International Financial Centre, Coinbase Ventures, Craig Sellars, Genblock Capital, Krypital Group, LD Capital, Mike Novogratz",,1541,2025-09-10 11:32:57.718775
239,Wormhole,wormhole,defi,2021-09-21,Portal,,8.5,"Ethereum, Terra, Solana, Near, BSC, Polygon, Avalanche, Celo, Fantom, Oasis, Aptos, Klaytn, Acala, Aurora, Terra2, Moonbeam, Algorand",Portal is a financial services company that trades crypto without putting coins at risk.,DeFi,DeFi & CeFi,,,"AC Capital, Adam Back, Arrington XRP Capital, Autonomy Capital, B21 Capital, Cabin VC, Dubai International Financial Centre, Coinbase Ventures, Craig Sellars, Genblock Capital, Krypital Group, LD Capital, Mike Novogratz",,1541,2025-09-05 19:28:59.083519
389,Wormhole,wormhole,defi,2021-09-21,Portal,,8.5,"Ethereum, Terra, Solana, Near, BSC, Polygon, Avalanche, Celo, Fantom, Oasis, Aptos, Klaytn, Acala, Aurora, Terra2, Moonbeam, Algorand",Portal is a financial services company that trades crypto without putting coins at risk.,DeFi,DeFi & CeFi,,,"AC Capital, Adam Back, Arrington XRP Capital, Autonomy Capital, B21 Capital, Cabin VC, Dubai International Financial Centre, Coinbase Ventures, Craig Sellars, Genblock Capital, Krypital Group, LD Capital, Mike Novogratz",,1541,2025-09-10 13:21:23.545758
581,Yup,yup,social,2021-10-12,Yup,Seed,3.5,"Ethereum, Polygon",Crypto social network that rewards and empowers curators,Social Platform,,,,"Dapper Labs, Distributed Global, LD Capital, Nader Al-Naji, Patrick Rivera, Scott Moore",,1701,2025-11-24 20:09:23.964054
164,Yup,yup,social,2021-10-12,Yup,Seed,3.5,"Ethereum, Polygon",Crypto social network that rewards and empowers curators,Social Platform,,,,"Dapper Labs, Distributed Global, LD Capital, Nader Al-Naji, Patrick Rivera, Scott Moore",,1701,2025-08-18 15:41:34.486663
500,Yup,yup,social,2021-10-12,Yup,Seed,3.5,"Ethereum, Polygon",Crypto social network that rewards and empowers curators,Social Platform,,,,"Dapper Labs, Distributed Global, LD Capital, Nader Al-Naji, Patrick Rivera, Scott Moore",,1701,2025-09-22 10:10:27.870083
233,Yup,yup,social,2021-10-12,Yup,Seed,3.5,"Ethereum, Polygon",Crypto social network that rewards and empowers curators,Social Platform,,,,"Dapper Labs, Distributed Global, LD Capital, Nader Al-Naji, Patrick Rivera, Scott Moore",,1701,2025-09-05 19:28:59.083519
99,Yup,yup,social,2021-10-12,Yup,Seed,3.5,"Ethereum, Polygon",Crypto social network that rewards and empowers curators,Social Platform,,,,"Dapper Labs, Distributed Global, LD Capital, Nader Al-Naji, Patrick Rivera, Scott Moore",,1701,2025-07-28 16:29:08.450560
383,Yup,yup,social,2021-10-12,Yup,Seed,3.5,"Ethereum, Polygon",Crypto social network that rewards and empowers curators,Social Platform,,,,"Dapper Labs, Distributed Global, LD Capital, Nader Al-Naji, Patrick Rivera, Scott Moore",,1701,2025-09-10 13:21:23.545758
308,Yup,yup,social,2021-10-12,Yup,Seed,3.5,"Ethereum, Polygon",Crypto social network that rewards and empowers curators,Social Platform,,,,"Dapper Labs, Distributed Global, LD Capital, Nader Al-Naji, Patrick Rivera, Scott Moore",,1701,2025-09-10 11:32:57.718775
509,ZeroLend,zerolend,defi,2024-02-21,ZeroLend,Seed,3.0,"zkSync, Manta",Lending Protocol,DeFi,DeFi & CeFi,https://x.com/zerolendxyz/status/1760181607137505736,,"Momentum 6, Blockchain Founders Fund, Morningstar Ventures, Banter Capital, Newman Capital, dVdT, Transform Capital, Cypher Capital, Bison Fund, Ozaru Ventures, iAngels, Krypital Group, Genblock Capital, ViaBTC Capital, GBV, Asteroid Capital, MrBlock, Pranav Sharma, Michael Gu, Avi Felman, Nick Rose",,3243,2025-09-22 10:10:27.870083
242,ZeroLend,zerolend,defi,2024-02-21,ZeroLend,Seed,3.0,"zkSync, Manta",Lending Protocol,DeFi,DeFi & CeFi,https://x.com/zerolendxyz/status/1760181607137505736,,"Momentum 6, Blockchain Founders Fund, Morningstar Ventures, Banter Capital, Newman Capital, dVdT, Transform Capital, Cypher Capital, Bison Fund, Ozaru Ventures, iAngels, Krypital Group, Genblock Capital, ViaBTC Capital, GBV, Asteroid Capital, MrBlock, Pranav Sharma, Michael Gu, Avi Felman, Nick Rose",,3243,2025-09-05 19:28:59.083519
317,ZeroLend,zerolend,defi,2024-02-21,ZeroLend,Seed,3.0,"zkSync, Manta",Lending Protocol,DeFi,DeFi & CeFi,https://x.com/zerolendxyz/status/1760181607137505736,,"Momentum 6, Blockchain Founders Fund, Morningstar Ventures, Banter Capital, Newman Capital, dVdT, Transform Capital, Cypher Capital, Bison Fund, Ozaru Ventures, iAngels, Krypital Group, Genblock Capital, ViaBTC Capital, GBV, Asteroid Capital, MrBlock, Pranav Sharma, Michael Gu, Avi Felman, Nick Rose",,3243,2025-09-10 11:32:57.718775
392,ZeroLend,zerolend,defi,2024-02-21,ZeroLend,Seed,3.0,"zkSync, Manta",Lending Protocol,DeFi,DeFi & CeFi,https://x.com/zerolendxyz/status/1760181607137505736,,"Momentum 6, Blockchain Founders Fund, Morningstar Ventures, Banter Capital, Newman Capital, dVdT, Transform Capital, Cypher Capital, Bison Fund, Ozaru Ventures, iAngels, Krypital Group, Genblock Capital, ViaBTC Capital, GBV, Asteroid Capital, MrBlock, Pranav Sharma, Michael Gu, Avi Felman, Nick Rose",,3243,2025-09-10 13:21:23.545758
590,ZeroLend,zerolend,defi,2024-02-21,ZeroLend,Seed,3.0,"zkSync, Manta",Lending Protocol,DeFi,DeFi & CeFi,https://x.com/zerolendxyz/status/1760181607137505736,,"Momentum 6, Blockchain Founders Fund, Morningstar Ventures, Banter Capital, Newman Capital, dVdT, Transform Capital, Cypher Capital, Bison Fund, Ozaru Ventures, iAngels, Krypital Group, Genblock Capital, ViaBTC Capital, GBV, Asteroid Capital, MrBlock, Pranav Sharma, Michael Gu, Avi Felman, Nick Rose",,3243,2025-11-24 20:09:23.964054
301,iZUMi Finance,izumi-finance,exchanges,2023-04-26,iZUMi Finance,,22.0,"Ethereum, BSC, Polygon, Arbitrum",multi-chain DeFi protocol providing one-stop Liquidity as a Service (LaaS) ,DeFi,DeFi & CeFi,https://twitter.com/CoinDesk/status/1651189658267664384,,,,1563,2025-09-10 11:32:57.718775
226,iZUMi Finance,izumi-finance,exchanges,2023-04-26,iZUMi Finance,,22.0,"Ethereum, BSC, Polygon, Arbitrum",multi-chain DeFi protocol providing one-stop Liquidity as a Service (LaaS) ,DeFi,DeFi & CeFi,https://twitter.com/CoinDesk/status/1651189658267664384,,,,1563,2025-09-05 19:28:59.083519
157,iZUMi Finance,izumi-finance,exchanges,2023-04-26,iZUMi Finance,,22.0,"Ethereum, BSC, Polygon, Arbitrum",multi-chain DeFi protocol providing one-stop Liquidity as a Service (LaaS) ,DeFi,DeFi & CeFi,https://twitter.com/CoinDesk/status/1651189658267664384,,,,1563,2025-08-18 15:41:34.486663
92,iZUMi Finance,izumi-finance,exchanges,2023-04-26,iZUMi Finance,,22.0,"Ethereum, BSC, Polygon, Arbitrum",multi-chain DeFi protocol providing one-stop Liquidity as a Service (LaaS) ,DeFi,DeFi & CeFi,https://twitter.com/CoinDesk/status/1651189658267664384,,,,1563,2025-07-28 16:29:08.450560
574,iZUMi Finance,izumi-finance,exchanges,2023-04-26,iZUMi Finance,,22.0,"Ethereum, BSC, Polygon, Arbitrum",multi-chain DeFi protocol providing one-stop Liquidity as a Service (LaaS) ,DeFi,DeFi & CeFi,https://twitter.com/CoinDesk/status/1651189658267664384,,,,1563,2025-11-24 20:09:23.964054
493,iZUMi Finance,izumi-finance,exchanges,2023-04-26,iZUMi Finance,,22.0,"Ethereum, BSC, Polygon, Arbitrum",multi-chain DeFi protocol providing one-stop Liquidity as a Service (LaaS) ,DeFi,DeFi & CeFi,https://twitter.com/CoinDesk/status/1651189658267664384,,,,1563,2025-09-22 10:10:27.870083
376,iZUMi Finance,izumi-finance,exchanges,2023-04-26,iZUMi Finance,,22.0,"Ethereum, BSC, Polygon, Arbitrum",multi-chain DeFi protocol providing one-stop Liquidity as a Service (LaaS) ,DeFi,DeFi & CeFi,https://twitter.com/CoinDesk/status/1651189658267664384,,,,1563,2025-09-10 13:21:23.545758
94,iZUMi Finance,izumi-finance,exchanges,2022-05-20,iZUMi Finance,,30.0,"Ethereum, BSC, Polygon, Arbitrum",platform providing liquidity as a Service (LaaS) with Uniswap V3,DeFi,DeFi & CeFi,https://www.coindesk.com/business/2022/05/20/defi-protocol-izumi-finance-raises-30m-launches-exchange/,,"Ivy Ventures, Cobo, Mirana Ventures",,1883,2025-07-28 16:29:08.450560
378,iZUMi Finance,izumi-finance,exchanges,2022-05-20,iZUMi Finance,,30.0,"Ethereum, BSC, Polygon, Arbitrum",platform providing liquidity as a Service (LaaS) with Uniswap V3,DeFi,DeFi & CeFi,https://www.coindesk.com/business/2022/05/20/defi-protocol-izumi-finance-raises-30m-launches-exchange/,,"Ivy Ventures, Cobo, Mirana Ventures",,1883,2025-09-10 13:21:23.545758
303,iZUMi Finance,izumi-finance,exchanges,2022-05-20,iZUMi Finance,,30.0,"Ethereum, BSC, Polygon, Arbitrum",platform providing liquidity as a Service (LaaS) with Uniswap V3,DeFi,DeFi & CeFi,https://www.coindesk.com/business/2022/05/20/defi-protocol-izumi-finance-raises-30m-launches-exchange/,,"Ivy Ventures, Cobo, Mirana Ventures",,1883,2025-09-10 11:32:57.718775
228,iZUMi Finance,izumi-finance,exchanges,2022-05-20,iZUMi Finance,,30.0,"Ethereum, BSC, Polygon, Arbitrum",platform providing liquidity as a Service (LaaS) with Uniswap V3,DeFi,DeFi & CeFi,https://www.coindesk.com/business/2022/05/20/defi-protocol-izumi-finance-raises-30m-launches-exchange/,,"Ivy Ventures, Cobo, Mirana Ventures",,1883,2025-09-05 19:28:59.083519
576,iZUMi Finance,izumi-finance,exchanges,2022-05-20,iZUMi Finance,,30.0,"Ethereum, BSC, Polygon, Arbitrum",platform providing liquidity as a Service (LaaS) with Uniswap V3,DeFi,DeFi & CeFi,https://www.coindesk.com/business/2022/05/20/defi-protocol-izumi-finance-raises-30m-launches-exchange/,,"Ivy Ventures, Cobo, Mirana Ventures",,1883,2025-11-24 20:09:23.964054
495,iZUMi Finance,izumi-finance,exchanges,2022-05-20,iZUMi Finance,,30.0,"Ethereum, BSC, Polygon, Arbitrum",platform providing liquidity as a Service (LaaS) with Uniswap V3,DeFi,DeFi & CeFi,https://www.coindesk.com/business/2022/05/20/defi-protocol-izumi-finance-raises-30m-launches-exchange/,,"Ivy Ventures, Cobo, Mirana Ventures",,1883,2025-09-22 10:10:27.870083
159,iZUMi Finance,izumi-finance,exchanges,2022-05-20,iZUMi Finance,,30.0,"Ethereum, BSC, Polygon, Arbitrum",platform providing liquidity as a Service (LaaS) with Uniswap V3,DeFi,DeFi & CeFi,https://www.coindesk.com/business/2022/05/20/defi-protocol-izumi-finance-raises-30m-launches-exchange/,,"Ivy Ventures, Cobo, Mirana Ventures",,1883,2025-08-18 15:41:34.486663
302,iZUMi Finance,izumi-finance,exchanges,2021-12-09,iZUMi FInance,Series A,3.5,Ethereum,Liquidity Mining on Uniswap V3,DeFi,DeFi & CeFi,https://cointelegraph.com/press-releases/izumi-finance-closes-series-a-fundraising-with-35m-from-defi-and-crypto-investors,Mariana Ventures,"IOSG, Cadenza Ventures, Fenbushi Capital, Evgeny Yurtaev, HashKey, GSR, CyberX, Bixin Ventures, Kronos Research, Dorahacks, Gate Lab, MEXC",,1563,2025-09-10 11:32:57.718775
377,iZUMi Finance,izumi-finance,exchanges,2021-12-09,iZUMi FInance,Series A,3.5,Ethereum,Liquidity Mining on Uniswap V3,DeFi,DeFi & CeFi,https://cointelegraph.com/press-releases/izumi-finance-closes-series-a-fundraising-with-35m-from-defi-and-crypto-investors,Mariana Ventures,"IOSG, Cadenza Ventures, Fenbushi Capital, Evgeny Yurtaev, HashKey, GSR, CyberX, Bixin Ventures, Kronos Research, Dorahacks, Gate Lab, MEXC",,1563,2025-09-10 13:21:23.545758
494,iZUMi Finance,izumi-finance,exchanges,2021-12-09,iZUMi FInance,Series A,3.5,Ethereum,Liquidity Mining on Uniswap V3,DeFi,DeFi & CeFi,https://cointelegraph.com/press-releases/izumi-finance-closes-series-a-fundraising-with-35m-from-defi-and-crypto-investors,Mariana Ventures,"IOSG, Cadenza Ventures, Fenbushi Capital, Evgeny Yurtaev, HashKey, GSR, CyberX, Bixin Ventures, Kronos Research, Dorahacks, Gate Lab, MEXC",,1563,2025-09-22 10:10:27.870083
93,iZUMi Finance,izumi-finance,exchanges,2021-12-09,iZUMi FInance,Series A,3.5,Ethereum,Liquidity Mining on Uniswap V3,DeFi,DeFi & CeFi,https://cointelegraph.com/press-releases/izumi-finance-closes-series-a-fundraising-with-35m-from-defi-and-crypto-investors,Mariana Ventures,"IOSG, Cadenza Ventures, Fenbushi Capital, Evgeny Yurtaev, HashKey, GSR, CyberX, Bixin Ventures, Kronos Research, Dorahacks, Gate Lab, MEXC",,1563,2025-07-28 16:29:08.450560
575,iZUMi Finance,izumi-finance,exchanges,2021-12-09,iZUMi FInance,Series A,3.5,Ethereum,Liquidity Mining on Uniswap V3,DeFi,DeFi & CeFi,https://cointelegraph.com/press-releases/izumi-finance-closes-series-a-fundraising-with-35m-from-defi-and-crypto-investors,Mariana Ventures,"IOSG, Cadenza Ventures, Fenbushi Capital, Evgeny Yurtaev, HashKey, GSR, CyberX, Bixin Ventures, Kronos Research, Dorahacks, Gate Lab, MEXC",,1563,2025-11-24 20:09:23.964054
227,iZUMi Finance,izumi-finance,exchanges,2021-12-09,iZUMi FInance,Series A,3.5,Ethereum,Liquidity Mining on Uniswap V3,DeFi,DeFi & CeFi,https://cointelegraph.com/press-releases/izumi-finance-closes-series-a-fundraising-with-35m-from-defi-and-crypto-investors,Mariana Ventures,"IOSG, Cadenza Ventures, Fenbushi Capital, Evgeny Yurtaev, HashKey, GSR, CyberX, Bixin Ventures, Kronos Research, Dorahacks, Gate Lab, MEXC",,1563,2025-09-05 19:28:59.083519
158,iZUMi Finance,izumi-finance,exchanges,2021-12-09,iZUMi FInance,Series A,3.5,Ethereum,Liquidity Mining on Uniswap V3,DeFi,DeFi & CeFi,https://cointelegraph.com/press-releases/izumi-finance-closes-series-a-fundraising-with-35m-from-defi-and-crypto-investors,Mariana Ventures,"IOSG, Cadenza Ventures, Fenbushi Capital, Evgeny Yurtaev, HashKey, GSR, CyberX, Bixin Ventures, Kronos Research, Dorahacks, Gate Lab, MEXC",,1563,2025-08-18 15:41:34.486663
63,marginfi,marginfi,defi,2022-02-24,Marginfi,Seed,3.0,Solana,"
",DeFi,DeFi & CeFi,https://twitter.com/marginfi/status/1496514114805325824,"Multicoin Capital, Pantera Capital","Sino Global Capital, Solana Ventures",,2570,2025-07-28 16:29:08.450560
463,marginfi,marginfi,defi,2022-02-24,Marginfi,Seed,3.0,Solana,"
",DeFi,DeFi & CeFi,https://twitter.com/marginfi/status/1496514114805325824,"Multicoin Capital, Pantera Capital","Sino Global Capital, Solana Ventures",,2570,2025-09-22 10:10:27.870083
197,marginfi,marginfi,defi,2022-02-24,Marginfi,Seed,3.0,Solana,"
",DeFi,DeFi & CeFi,https://twitter.com/marginfi/status/1496514114805325824,"Multicoin Capital, Pantera Capital","Sino Global Capital, Solana Ventures",,2570,2025-09-05 19:28:59.083519
